# Creating_software: MTpy v2, error: geometric_mean, error_value: 0.05, data_rotation: 0.0 deg clockwise, model_EPSG:28353
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -27.267944 131.267928
> 23 42
3.16228e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -7.074772e+00 -7.191023e+00  5.069016e-01
3.16228e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  1.491974e+00  1.631194e+00  5.069016e-01
4.32876e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -8.021801e+00 -8.280113e+00  4.274944e-01
4.32876e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  5.637475e+00  6.376677e+00  4.274944e-01
4.32876e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -5.889393e+00 -6.251326e+00  4.274944e-01
4.32876e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  1.454821e+00  1.254606e+00  4.274944e-01
5.92553e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -6.927894e+00 -7.413054e+00  3.655100e-01
5.92553e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  5.071570e+00  5.073077e+00  3.655100e-01
5.92553e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -4.853349e+00 -5.651769e+00  3.655100e-01
5.92553e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  1.345568e+00  1.064534e+00  3.655100e-01
8.11131e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -5.686564e+00 -6.517716e+00  3.115367e-01
8.11131e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  4.470959e+00  4.169879e+00  3.115367e-01
8.11131e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -3.954758e+00 -4.968145e+00  3.115367e-01
8.11131e+02 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  1.201436e+00  8.608696e-01  3.115367e-01
1.11034e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -4.407654e+00 -5.638877e+00  2.612656e-01
1.11034e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  3.880042e+00  3.676275e+00  2.612656e-01
1.11034e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -2.984614e+00 -4.145625e+00  2.612656e-01
1.11034e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  1.031385e+00  7.900363e-01  2.612656e-01
1.51991e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -3.775876e+00 -4.986026e+00  2.355194e-01
1.51991e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  3.649962e+00  3.433982e+00  2.355194e-01
1.51991e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -2.476240e+00 -3.670197e+00  2.355194e-01
1.51991e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  1.033999e+00  8.746570e-01  2.355194e-01
2.08057e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -2.997922e+00 -4.320218e+00  1.965650e-01
2.08057e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  2.975499e+00  3.033119e+00  1.965650e-01
2.08057e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.907941e+00 -3.096860e+00  1.965650e-01
2.08057e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  8.179471e-01  7.877977e-01  1.965650e-01
2.84804e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXX -2.389809e+00 -3.513480e+00  1.649889e-01
2.84804e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZXY  2.724417e+00  2.489965e+00  1.649889e-01
2.84804e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYX -1.514610e+00 -2.531661e+00  1.649889e-01
2.84804e+03 SA274_2  -27.555  130.551  -34215.662  -69954.478       0.000 ZYY  7.705692e-01  5.844287e-01  1.649889e-01
